tweet_id	tweet_text	class_label	hashtags	mentions	text_length	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
1258405678428930055	He virus laa zich nie leiden door cijfers maar door mogelijkheden die he krijg om zich e verspreiden en e mu eren. Men vaar zoals gewoonlijk weer blind op cijfers #coronadeba.coCH2kSy7TIE	Yes	coronadeba		187	100+	1	1	0.0	2
1258427678308392960	#Wuhan #Coronavirus Posi ief es en na genezing van he virus zeer waarschijnlijk he gevolg van 'opruimak ie' van de longen. Blijf de vraag of je dan wel anderen kun besme en...	Yes	Wuhan Coronavirus		175	100+	1	2	0.0	4
1258828565346385920	"Ka hleen Cools had een #mondmasker black-ou , maar gelukkig bleek ui de repo da de boodschap vd Ech e-held-draag -masker -promo or, ""In Belgi maskers dragen heef aal geen zin""(29.01.2020), ui s ekend word opgevolgd..coOCkcHgddxq # erzake v #fail #COVID19"	No	mondmasker fail COVID19		254	100+	0	3	-0.1666666666666666	2
1259051393048096771	Dui se hoogleraar zeg da he #coronavirus sinds 2003 mins ens 8x word voorui gezeg... Is #Covid_19 och wel een biologisch wapen of een wapen van poli ieke leiders? @<USER> jensen @<USER> wilderspvv #s opdelockdown	Yes	coronavirus Covid_19 s	rober geer	212	100+	1	3	0.0	4
1259062213152632832	Lockdown veroorzaak meer doden dan #coronavirus, zeg Zweedse professor.co2aKBqzTKhO.cojkF8VGJBpY	Yes	coronavirus		96	91-100	1	1	0.0	4
1259135471453712396	Weer voorbeeld hoe he aan al Covid doden kuns ma ig hoog word gehouden. Me welk doel? Who benefi s? Waarom krijgen ziekenhuizen zoveel hogere bedragen voor plaa sen COVID als doodsoorzaak? Perverse prikkel die onjuis e aan allen #Covid19NL COVID doden leid.	Yes	Covid19NL		257	100+	1	1	0.0	1
1259387610746834950	JA AMEN ! Kardinalen+aar sbisschoppen verklaren, waarschuwen da he #coronavirus word misbruik voor invoering van communis ische planeconomie voor verplich e vaccina ies en voor de oprich ing van een irannieke wereldregering.coL1 mRK6UxM	Yes	coronavirus		236	100+	1	1	0.0	4
1259414150498996224	#Corona Is he u ook opgevallen da de corona ziekenhuisopnames soms een maand erlopen bij he #RIVM. Zouden ze er bij de ziekenhuizen soms pas na een maand erkomen da ze iemand hebben opgenomen.	No	Corona RIVM		192	100+	0	2	0.0	3
1260088889097752577	.cocJu0aQSBKS Bestel op tijd! #mondkapjes binnenkor verplich in he openbaar vervoer! #mondkapje #mondmaskers #masker #samen egencorona #Covid_19 #coronamaa regelen #COVID19 #coronavirus #Corona.cogDX3ED35gk	No	mondkapjes mondkapje mondmaskers masker samen Covid_19 coronamaa COVID19 coronavirus Corona		206	100+	0	10	0.0	4
1260569701593354243	'De spelregels moe en ongelofelijk duidelijk zijn. En er moe maa werk komen voor de par ijen die in de eers e ronde bui en de boo vielen, zoals s ar ups en scale-ups.' #coronacrisis #coronavirusnl.co9T5lWUkEvb	No	coronacrisis coronavirusnl		209	100+	0	2	0.0	0
1260821596517945344	"#RIVM in maar : ""He enige masker waarvan we zeker we en da he help , is he FFP2-masker en da hebben we dan ook opgenomen in onze aanbevelingen voor werken in de huiszorg.""#mondkapjes #Covid19NL #coronavirus.co8kE Fuw7pJ"	Yes	RIVM mondkapjes Covid19NL coronavirus		219	100+	1	4	0.0	4
1260945855617683456	moe nie gekker worden CNN over #coronaviruspandemie zal de 17-jarige Gre a Thunberg oevoegen aan een panel van medische exper s..coY6kBObdo2j	Yes	coronaviruspandemie		141	100+	1	1	0.0	0
1261065558331723779	#coronavirus #nederland #minpres #rivm 'Ouderendiscrimina ie neem fors oe door corona'.coehx4ooal0L	Yes	coronavirus nederland minpres rivm		99	91-100	1	4	0.0	4
1261239454527823873	He Ams erdam Museum maak een digi ale en oons elling over corona in de s ad en wil jouw verhaal horen! #kuns #coronavirusNederland Doe mee:.cohu25K7ouMU.co1lH84swsxv	No	kuns coronavirusNederland		165	100+	0	2	0.0	2
1261327672229191683	Prof. Wim Voermans is hoogleraar S aa s- en bes uursrech in Leiden. Hij een aan al Coronamaa regelen een schending van onze #grondrech en. #corona #coronavirus.co6YhkqmPOnO	Yes	grondrech corona coronavirus		172	100+	1	3	0.0	4
1261566854897774593	#coronavirus #Convid_19 s a is ieken ui Venezuela per 15 mei 2020: Er zijn nu oe 250 mannelijke gevallen en 209 vrouwelijke gevallen onder de in aal 459 ziek egevallen in Venezuela aange roffen..coY13c4lcNxk	Yes	coronavirus Convid_19		207	100+	1	2	0.0	4
1261641910722183173	Er zullen komende ijd meer van di soor berich en naar bui en komen. Ik moes me een denken aan de preven ieparadox zoals @<USER> en da noem.. Liever zorgvuldig en geduldig dan roekeloos en snel..coTpwFca3wAg #coronanederland #Coronavirusnl #coronanl #rivm #ru e	No	coronanederland Coronavirusnl coronanl rivm ru	c_dros	260	100+	0	5	0.0	4
1262093716401111041	In Dui sland, Frank ijk, I ali , Spanje e.a andere landen dragen mensen die in winkels, supermark en, horeca en ho els werken - of als klan en bezoeken mondkapjes. Wa gaa Nederland ijdens de in elligen e #lockdown en de in elligen e #lockup doen? #de ailhandel #horeca #COVID19	No	lockdown lockup de horeca COVID19		277	100+	0	5	0.0	3
1262810842665492486	@<USER> hiasNL @<USER> aankoop Bui en de #covid19 ijden is he zelfs zo da men vaak 10% kor ing geef. Waarom wil men enkel kor ing geven aan mensen me een #covid19 nadeelwerklozen? Voorwaarden om me de wagen e rijden zijn voor iedereen gelijk. Dank wa es aankoop zeg dan ook correc oe e passen.	No	covid19 covid19	E Tes	293	100+	0	2	0.0	2
1262849886149640192	He me nie eveel mensen in een ruim e nemen ze aan de veilings raa in #enschede me een korrel je zou , s eeds meer au 's, scoo ers, fie sen naar de gebedshuizen @<USER> #Covid_19 #handhaving	Yes	enschede Covid_19 handhaving	POL_Enschede handhaving	189	100+	1	3	0.0	4
1262864031922229250	#WHO val complee door de mand. #JohnMagufuli, Presiden van #Tanzania en evens doc or in de scheikunde, s uurde s alen van een gei , een papaya en een fazan op die allen posi ief ge es op #Covid_19.coLJer7QRPku	Yes	WHO JohnMagufuli Tanzania Covid_19		209	100+	1	4	0.0	4
1262952633075150849	'S iks ofaanpak leid komende ien jaar weinig voordeel voor na uur' (.copahOSDMBkJ).cooQfrKQNyKE #rivm #volksgezondheid	Yes	rivm volksgezondheid		118	100+	1	2	0.0	4
1263038432814731265	Armoede is de bron van vrijwel alle ellende. Bes rijd armoede, en je bes rijd ziek e, mishandeling, obesi as, psychische problema iek. Onders aand draadje geschreven nav oproep om gezonde leefs ijl na e s reven er bes rijding van #COVID19...	No	COVID19		241	100+	0	1	0.0	2
1263105802723889154	Dijkhof zei he ech. Permanen e verandering in de samenleving! #coronadeba	No	coronadeba		73	71-80	0	1	0.0	2
1263111787039404035	De Plays a ion is geen vervanging van he plein je. Zeg @<USER> en. #coronadeba	No	coronadeba	RobJe	78	71-80	0	1	0.0	2
1263748491035230208	Denk da @<USER> #Ru e ie s e posi ief is gewees in zijn #persconferen ie , dan krijg je di ! En zeker geen ver ekend camerabeeldposi ie. Ga eens in een #supermark kijken of een fie spad. Mensen respec eren de 1,5 me er helaas nie ! #RIVM #Corona #RT.coY3TGn09rN5	Yes	Ru persconferen supermark RIVM Corona RT	MinPres	262	100+	1	6	0.0	3
1263749544044568578	@<USER> us ioribus @ hierrybaude Ja, manneke, DIE waren nog van V R oepassing medica ie! Toen di ges ar werd DRAMATISCHE daling , ne als Rusland, zelfde volgorde! Ken Uw fei en en verdiep U zich eens in ergronden, zonder de leugens van kabine , #RIVM en mains ream media onnozel over e nomen!	Yes	RIVM	klHHoefsmi Ve	292	100+	1	1	0.0	4
1264197795969466373	"@<USER> y @<USER> e @<USER> jensen @<USER> He gaa er om da Ru e he #coronavirus heef gelanceerd als een nieuw gevaarlijk n dodelijk virus""of heb je da gemis ?"	Yes	coronavirus	Insan3i wheelchairmouce markru hugodejonge rober huisdierwelzijn realDionGraus	158	100+	1	1	0.0	4
1264463476933738497	@<USER> Aanleiding voor s oppen me Twi er door Kees van der Spek is deze wee. Waarin hij n Twi eraar @<USER> , die veel over he #coronavirus wee , specifiek benoemd en als ' rol' bes empel. Waarop Van der Spek veel (kri ische) reac ies kreeg..co18BnEfVI7Z	No	coronavirus	rudybouma OlifaNT	255	100+	0	1	0.0	4
1264503936368676865	Trends in diverse landen per 23 mei me oelich ing voor enkele landen: #I ali is zwaar ge roffen, maar inmiddels zijn de ge allen ver eruggelopen en de daling gaa nog s eeds door. De groo s e problemen lijken daar voorlopig voorbij..coLfJGHYicjG	No	I		244	100+	0	1	0.0	0
1264931230203641856	Beslissingen worden nog e vaak boven de lokale hoofden genomen. Noch ans zijn ze cruciaal in de aanpak van deze crisis. Ze willen meer e zeggen hebben en vragen be ere co rdina ie en communica ie van maa regelen. #COVID19BE Lees ons s andpun hier:.coEmbfQ2aaU8	Yes	COVID19BE		260	100+	1	1	0.0	3
1265203638441558016	Heb je rech op #doorbe aling van je loon als je werkgever je naar huis s uur door he wegvallen van werk vanwege he #coronavirus? He an woord is ja, maar he is afhankelijk van je #arbeidsovereenkoms. Heel he an woord lezen? Klik dan hier:.coa8p6X3s1h4.co Ij5FWL7gl	No	doorbe coronavirus arbeidsovereenkoms		263	100+	0	3	0.0	4
1265208734076280835	12 #RIVM @<USER> Me de #scholendich zijn de #kinderen be er af. Geen chemische roep hele dag door. Nie opgeslo en zi en in slech geven ileerde ruim es. Ze kunnen veilig bui en spelen. Leren is huis geen probleem.	No	RIVM scholendich kinderen	MinPres hugodejonge	212	100+	0	3	0.0	1
1265278782149033984	@<USER> Tegen de 1,5 me er en voor per direc open van de errassen. Er is nu alweer een ziekenhuis die opera ies aan he ui s ellen is.. We kijken nie alleen naar kran enkoppen en TV, maar ook naar de #s emmingen ! #Coronavirusnl	Yes	s Coronavirusnl	HenkKrol	227	100+	1	2	0.0	4
1265409333883535361	#Os erhaus heef 3 maanden z'n mond dich gehouden over #ven ila ie. Nu @<USER> di onderwerp onlangs op de kaar ze e, roep -ie ineens da ven ila ie werk. Waar was je de voorbije 3 maanden Os erhaus? Je ben medeschuldig aan doden in verpleeghuizen! #COVID19NL #Op1npo	No	Os ven COVID19NL Op1npo	mauricedehond	264	100+	0	4	0.0	1
1265557479829708802	"Da juis slach huizen me arbeidsmigran en een fees je lijken e zijn voor he #coronavirus is nie gek. Wan de in elligen e lockdown en 1,5 me ersamenleving waarmee we volgens de overheid corona samen onder con role krijgen"", bes aa nie voor iedereen."	No	coronavirus		247	100+	0	1	0.0	4
1265677813358755840	Ru e: spor scholen, sauna's en casino's mogelijk open op 1 juli -.coI1H6E2o2z5 #Spor school #Spor scholen #Spor kan ine #Spor kan ines #Kan ine #Kan ines #Sauna #Saunas #Casino #Casinos #CoronaCrisis #CoronaVirus #Corona #Virus #COVID19 #1Juli #1Juli2020	No	Spor Spor Spor Spor Kan Kan Sauna Saunas Casino Casinos CoronaCrisis CoronaVirus Corona Virus COVID19 1Juli 1Juli2020		254	100+	0	17	0.0	3
1265701916450881537	Vandaag overleg gehad me schooldirec ies & jeugddiens over heropening scholen & jeugdkampen. Er werd me n ding duidelijk. Namelijk: onduidelijkheid roef. Lokale bes uren worden opgezadeld me ex ra ui dagingen. Zonder overleg. De kwadra uur van de cirkel #COVID19	No	COVID19		262	100+	0	1	0.0	2
1265748270242041856	"In Dui sland we en ze w l of er nog ac ieve #Covid19 gevallen zijn. We en we nie in Nederland, wan he sys eem is daar nie op ingerich """	Yes	Covid19		135	100+	1	1	0.0	2
1265933806793641984	257 nieuwe besme ingen, lich e s ijging, 13.817 es en ui gevoerd #belgie #COVID19Belgium # es ing.coT4lobHWDKe	No	belgie COVID19Belgium		110	100+	0	2	0.0	1
1266051180351930369	... Seks... Is ie s van vroeger oen he RIVM nog nie was gefuseerd me de Ru gers s ich ing... Tegenwoordig raad men seks af en adviseer om zo vaak mogelijk e mas urberen...op een s oel egenover elkaar... ( gehoord op de radio ) #coronadeba #COVID19 #Coronavirusnl.covT9A3DkW1b	No	coronadeba COVID19 Coronavirusnl		275	100+	0	3	0.0	2
1266254038816796672	Banken kloppen zich op de bors. Wel 12,8 miljard aan s eun Maar he is hun verdienmodel, er zijn aflossingen ui ges eld maar die komen la er weer en er word gewoon ren e over be aald, en provisie e c #coronavirus	Yes	coronavirus		211	100+	1	1	0.0	4
1266881802804879360	de #lockdown heef #Coronavirusnl juis een boos gegeven, aldus exper s #Op1npo	Yes	lockdown Coronavirusnl Op1npo		77	71-80	1	3	0.0	3
1377386707331526657	Big Bro her heef aangekondigd he programma een maand e verlengen door corona #BigBro herbenl #BigBro hernlbe #bbnlbe #bigbro her #bigbro her2021	No	BigBro BigBro bbnlbe bigbro bigbro		144	100+	0	5	0.0	0
1377387590827962372	@<USER> @ hierrybaude Als je de maa regelen loslaa lig de economie snel pla maar dan door zieken...en doden. En rivm e c zijn heel.consis en qua erns. Ifr hier zo'n 0,65-1...0,23 is mondiaal...en.ifr griep 0,04	Yes		DK1001001 BeukerArie	210	100+	1	0	0.0	0
1377387734671618048	Voormalig vicepresiden van Pfizer @<USER> slaa alarm: #COVID19 vaccina iecampagne is 'madness' die kan worden gebruik voor 'massale on volking' @<USER>.coJ yv4ay0Rs	Yes	COVID19	MikeYeadon hommel_b TheHorizonX Wim04789402 IkNe	164	100+	1	1	0.0	2
1377388636614889473	1.653 Covid-19 pa i n en op ziekenafdeling en 681 op IC afdelingen	Yes			66	61-70	1	0	0.0	0
1377502257298731011	Aan al Covid-19 pa i n en op ICU: 755. (45).cocBv0ENQL s	Yes			56	51-60	1	0	0.0	0
1377510488825851906	6 uur geleden Goed nieuws: vaccina ie egen corona bescherm nie enkel de inge n e persoon zelf, maar voorkom ook besme ing van anderen, blijk ui een.coYsAFOX0Fof	Yes			160	100+	1	0	0.0	0
1377510925129895942	Minis er Verlinden gaa in beroep egen vonnis over coronamaa regelen.cocnknNYuV56 via @<USER> andaard	No		des	100	91-100	0	0	0.0	0
1377512944339193862	Ook 73- en 74-jarigen ui genodigd voor #coronavaccina ie - Na ionale Zorggids #COVID19NL.coIvaziIQgqN	No	coronavaccina COVID19NL		101	100+	0	2	0.0	1
1377513977857634307	Nieuws: kabine rek half miljard ui voor corona es en voor s uden en. Die moe en zichzelf es en om s raks weer naar college e mogen. Er word nie gecon roleerd, zeggen @<USER> en @<USER>.comW0QsnuxMn	No		Ver_Hogescholen deVSNU	197	100+	0	0	0.0	0
1377548003108663296	@<USER> 2 @ elegraaf Veel gevaccineerden liggen nu ziek en posi ief ge es op covid19 in bed	Yes		Onrech	91	91-100	1	0	0.0	0
1377549113022025730	@<USER> arheio @<USER> Suriname is al 50 jaar onafhankelijk. Graag aandach voor woningbouw veiligheid zorg onderwijs en poli ieke cowboys naas covid19. He hier en nu is n priori ei voor Nederland.	No		SaskiaBonjour pan SylvanaBIJ1	196	100+	0	0	0.0	0
1377984440681439238	Gemiddeld aan al coronabesme ingen voor he eers in vier weken gedaald.co41hbh5w5Na	Yes			82	81-90	1	0	0.0	0
1377987686254977028	@<USER> euling @<USER> eeph Dashboard heef nu ook een grafiek waar je percen age posi ieve es en per leef ijdsgroep over ijd kan bekijken. Dan zie je he bij 80+ ech duidelijk afnemen en bij 70+ afvlakken. He begin ergens op e lijken	No		eva s	232	100+	0	0	0.0	0
1377992347246493699	Vrijdag 7.296 nieuwe besme ingen gemeld bij RIVM.coYQMiEE2aXB	Yes			61	61-70	1	0	0.0	0
1377994707435982851	Mobiele coronavaccina ie in Vlaanderen s aa nog nie op pun - PNWS Mobiele vaccina ie eams moe en onder andere de zus ers en broeders in de kloos ergemeenschappen vaccineren. Da proces s aa nog nie op pun..coGupODCjBsc.co6lsgOUGu9B	Yes			230	100+	1	0	0.0	0
1377998731203784707	Gemelde overlijdens To nu oe zijn er 189 meldingen van overlijden na coronavaccina ie. He gaa om 157 ouderen van 80 jaar of ouder, 28 ussen de 65 en 79 jaar en 3 onder de 65 jaar. Van n is de precieze leef ijd nie bekend..coVhBSNQ3:20	Yes			234	100+	1	0	0.0	0
1378045851193516036	3. Ze mogen vanwege de coronaregels nie naar binnen, maar bui en he s adion hebben zich rommelende en zingende suppor ers van @<USER> verzameld die hun ploeg luid en duidelijk aanmoedigen. #DBOTOP 0-0	No	DBOTOP	mijnfcdenbosch	200	100+	0	1	0.0	0
1378048083918008321	@<USER> 2020 geef ver ekend beeld door Corona-crisis...en Nederland 'n crea ieve boekhouder in deze. En ook me nu wa meer geld heb je de ekor en en verkeerd wegbezuinigde eenheden en ma eriaal door VVD en CDA nog nie 1 2 3 erug. Krijgsmach is sneller af e breken dan op e bouwen.	Yes		age_akkerman AdmiraalKramer	279	100+	1	0	0.0	0
1378048507207110656	RIVM: 992 nieuwe coronabesme ingen, 4 regiogeno en overleden.coihZeiucD S. Wel apar zelf ineens deel ui e maken van de s a is ieken	Yes			131	100+	1	0	0.0	0
1378049266934034435	Coronanieuws: 992 nieuwe coronabesme ingen in onze regio en een Nederlandse vrouw overleden na inen ing As raZeneca-vaccin.coAkY7N3aBVp	Yes			135	100+	1	0	0.0	0
1378054316301426690	Zo gaan we de arge nie halen 1 juli da iedereen gevaccineerd is. Ik wil ze allemaal hebben behalve #As raZeneca dus kom maar op me de andere vaccins #vaccina ie #COVID19	No	As vaccina COVID19		169	100+	0	3	0.0	2
1378874706145722370	@<USER> ssr @<USER> his @<USER> Ja, per pos. Me een elefoonnummer of een websi e, om naar keuze e gebruiken. En bij de laa s e krijg je een overzich van de mogelijkheden inrond je pos codegebied. BSN en digiD nodig. (En naar ik van anderen begrijp nie andermans digiD gebruiken!)	No		Me Walra els_hinderink lucpluijmen76 GGDGHORNL rivm	279	100+	0	0	0.0	0
1378978884515999745	"Mos lus ern! Oog TV he weer wa : ""RIVM el 34 nieuwe besme ingen in gemeen e Groningen, 109 in provincie""#nieuws #groningen #oog v.cosNDBvHYFIz"	Yes	nieuws groningen oog		142	100+	1	3	0.0	0
1381653922390085635	@<USER> Meervoudig gelezen - ook na 2 keer vaccineren endeer infec ierisico och nog naar cijfers 9% 16% hoewel mees me aanzienlijk milder verloop, zaak blijf dan wel da als velen zich dan alsnog infec eren (mu an ) de infec iege allen och weer hoog kunnen worden -	Yes		woukevscherrenb GGDGHORNL rivm	264	100+	1	0	0.0	0
1381654671983534081	@<USER> jeL Da kan bijna nie anders. Ze dragen dus niks bij aan de maa schappij, kos en ons alleen maar geld en brengen de volkgezondheid in gevaar. Als corona er nie was deden ze di wel voor ie s anders. De hele wereld is egen hun en alles is de schuld van een ander.	No		Marien	268	100+	0	0	0.0	0
1381658453085728768	Cancel cul ure is overra ed. Corona maa regelen zijn nog s eeds nie gecanceld.	No			78	71-80	0	0	0.0	0
1381659757690421249	"Overgewich bij covid maak voor prognose op ic nie s ui Mensen me #overgewich hebben weliswaar een gro e kans om erns ig ziek e worden na een coronabesme ing, maar eenmaal op de in ensive care leveren de ex ra kilo""s geen slech ere prognose op."".coCUo7QzYTMg"	Yes	overgewich		257	100+	1	1	0.0	0
1381664410704437253	@<USER> Fake News, UK schudden coronavirus weg door vaccina ie. WHO zeg ne , coronavirus blijf nog jaren bes aan. Diegene die gevaccineerd zijn, over 5 a 10 jaar Dood. UK is over 5 a 10 jaar me de helf gehalveerd.	Yes		RTLnieuws	213	100+	1	0	0.0	0
1381665437012746241	MVV-coach Darije Kalezic in coronaquaran aine en mis derby egen Roda JC.co1YRz5zNgHL	No			84	81-90	0	0	0.0	0
1381666847574081542	Eens, laa mensen zelf beslissen, er zijn voldoende zes ig minners die bes As raZeneca willen. #coronavirus #covid19.coSSZ8iqVjcF	No	coronavirus covid19		128	100+	0	2	0.0	4
1384194494094995468	Alle #coronamaa regelen kunnen worden opgeheven. Zij hadden onze vrijheid nooi mogen afnemen. Me versoepelingen vernederen zij ons: wen er maar aan, jij heb geen b l meer e zeggen. WIJ bepalen of je meer 'vrij' mag zijn en onder welke voorwaarden. #covid19nl #oorlog.co4nbFZQOE2E	No	coronamaa covid19nl oorlog		279	100+	0	3	0.0	1
1384194568229298184	@<USER> @ elegraaf Zijn werk is om ziekenhuizen draaiende e houden. Hij moe he ook doen me de modellen van he RIVM. Als zij ernaas zi en kan Kuipers daar verder ook niks doen.	No		Andr93434879	175	100+	0	0	0.0	0
1384198304867647499	"Ondernemer negeer coronaregels en kijk me ien allen vrienden bekerfinale in bedrijfskan ine bij eigen Fieldlab-even "".coqNmqenZiTM"	No			130	100+	0	0	0.0	0
1384200125321416714	@<USER> Di is een aflevering opgenomen voor Corona	No		whenlovecomes2	50	41-50	0	0	0.0	0
1384495683303051265	Samenva ing #persconferen ie; TRIOOTJES THUIS MOGEN WEER (OFFICIEEL). #versoepelingen #persco	No	persconferen versoepelingen persco		93	91-100	0	3	0.0	3
1384496413267177473	#Verpleeghuis s a is ieken..v. gis eren: Posi ief ge es : 17 To aal: 41178 Overleden: 3 To aal: 8486 Nieuwe loca ies me besme ingen: -4 Huidig aan al loca ies me besme ingen:* 172 *Loca ies waar in de afgelopen 28 dagen mins ens n COVID-19 besme ing is gemeld..coVKkCmaH2A8	Yes	Verpleeghuis		273	100+	1	1	0.0	0
1384496856248508419	@<USER> en @<USER> Zweden? Waar ze spij hebben van hun gebrek aan aanpak, en nu me de helicop er mensen naar andere regio's moe en ranspor eren naar een IC die nie overvol is, da Zweden bedoel je?	Yes		wulle71 GhislenNys rivm	196	100+	1	0	0.0	0
1384497511583395841	Terwijl he kabine dinsdagavond versoepelingen van de coronamaa regelen gaa aankondigen, melden ziekenhuizen de hoogs e ins room van coronapa i n en sinds eind vorig jaar..copKRw1Z69JQ	Yes			183	100+	1	0	0.0	0
1384499979897786372	We enschapper on slagen n gecensureerd om coronakri iek: 'He word me onmogelijk gemaak '.coOU8haNEfBM Wake Up	Yes			109	100+	1	0	0.0	0
1384501077589045254	Tijdelijke coronamaa regelen nie zo ijdelijk.comd4GHiLM1E	No			57	51-60	0	0	0.0	0
1384502299427495937	Versoepelingen #corona worden aangekondigd ondanks slech ere cijfers. Ziekenhuizen liggen bomvol en personeel werk zich slag in de rond e. Ik vind he werkelijk afgrijselijk. Is di kabine onnodig me levens aan he sollen en s uur aan op #codezwar ?.#persco #coronadeba	Yes	corona codezwar persco coronadeba		266	100+	1	4	0.0	3
1384503712777900033	@<USER> s U haal es de es en en de fieldlabs door elkaar. Kan gebeuren. Maar misschien och goed om even goed naar fei en e kijken voorda u oordeel.	No		INI50673203 Zero76_Jansen breda FieldlabEven	147	100+	0	0	0.0	0
1384503713188954115	He lijk erop da ons eam in India nu ineens de corona egenslagen krijg die ze dach en nie meer egen e komen. Na de vaccina ie hebben ze ineens een groo probleem. In een week 3 overlijdens in een groep van nog geen 30 man. Ze dach en veilig e zijn.	Yes			246	100+	1	0	0.0	0
1384504279696879619	@<USER> De vraag is of corona besme elijk is.Nog geen we enschapper heef kunnen aan onen da een virus een levend bees je is.Kan he zijn men word ziek van ex erne fac oren,lichaam maak exosomen aan om gif ui e spugen,de vraag is of iemand anders ziek kan worden van jouw exosomen.	Yes		Sjaakjacob1234	279	100+	1	0	0.0	0
1384506974965051399	Corona 2021-04-20 Posi ief: Nederland (RIVM) 6871 Dui sland (RKI) 9609 Overleden: Ned (RIVM) 27 D sl (RKI) 297 IC-beze ing: Ned (NICE) 824 D sl (In ensivregis er) 4966 @<USER> awBessems	Yes		mkeulemans mzels Kus	185	100+	1	0	0.0	0
1384825912269709314	@<USER> sRossen Ik begrijp al deze paniek nie miljoenen mensen hebben al corona gehad en er zijn er maar een paar 1000 van ziek geworden wa klop hier nie in he verhaal wa was er in 2018 aan de hand	Yes		Huisar	197	100+	1	0	0.0	0
1384829303393767430	Ik hoop da we als samenleving nie de fou maken om na corona enkel e focussen op leerach ers and bij kinderen en jongeren. De leefach ers and is mins ens even bedreigend.	No			169	100+	0	0	0.0	0
1384830118577819648	Diergaarde Blijdorp zie nie s in oegangs es en #Capelle.coV nvi6zJqw	No	Capelle		68	61-70	0	1	0.0	2
1384830820532297729	@<USER> ro Dus TikTok en Huawei en heel veel andere Chinese bedrijven spelen vals? Gelukkig kunnen we China w l ver rouwen als ze zeggen da corona nie ui da viruslab kom , 800 me er van die we marke. Blij om en gerus ges eld! #chinaourbes friend	Yes	chinaourbes	Me	245	100+	1	1	0.0	0
1384831196518141953	"De branche is al ijd in beweging, en ijdens corona nog meer, zeg S ephen van Uhm van @<USER>. ""Maar food is een degelijke sec or.""#vleesplus #slager #vlees #indus riie #machine.cospm3uk1PbM"	No	vleesplus slager vlees indus machine	vanUhmbv	191	100+	0	5	0.0	0
1384835330239520771	Ten zuiden van Ronda lig A aja e, een uniek dorp wan daar is sinds he begin van corona geen enkele besme ing gewees... bes een s op waard indien in de buur :-) #andalusie #andalucia #malaga #a aja e.co6mCDm7Jp2L @<USER>.cox5l9vlsWu1	Yes	andalusie andalucia malaga a	SpanjeNederland	232	100+	1	4	0.0	0
1384835815914803200	@<USER> Jou enige oplossing is mensen opslui en, da doen we al een kar zonder succes. Tijd voor een andere aanpak.	No		lquispel HelloEurope62 rivm	114	100+	0	0	0.0	0
1386258945015169036	"@<USER> Al vele jaren woon ik in Zwi serland en he is de 1s e keer da ik lees da de ""CH""afs ap e van de C . In corona ijd hebben ze idd s erk moe en bijs uren vanui Bern maar de can ons hebben zich ernaar gevoegd. He blijf een werkbaar model hoor !"	No		jhouben SanderLoones	248	100+	0	0	0.0	0
1386260653363634176	"Jor Kelder over coronawe : Wappies hebben gelijk gekregen""-.coNeE61ZWKOG"	Yes			72	71-80	1	0	0.0	0
1386263444576514050	Verschrikkelijk, hebben deze mensen al nie genoeg gehad? Zuurs of ank explodeer in coronaziekenhuis Irak: 82 doden en 110 gewonden.cowjbfKex3cA Verzonden via @<USER>	Yes		updayNL	165	100+	1	0	0.0	0
1386266171167715330	@<USER> vNL De grens is bereik Me koningsdag in he verschie liggen ui ons dorp mensen ussen de 25 m 60 jaar op de ic van he ziekenhuis #zorgelijk #corona	Yes	zorgelijk corona	Har	153	100+	1	2	0.0	3
1386270754044620800	@<USER> Ja, da begrijp ik helemaal. Twi er censureer vooral wanneer je een andere mening ben aangedaan. Vooral da is he enge van Twi er. Ik heb om die reden al zo vaak de brui aan wi willen geven, maar mijn vas e kliekje houd me hier	Yes		are_clouds GuidoSH rivm	233	100+	1	0	0.0	0
1387176410436055054	@<USER> Ook corona pa i n en kunnen soms nie opgenomen worden, keuzes maken, ruim 600 al me huismoni oring.	Yes		Inge_Happe EllenKBS JornLuka	107	100+	1	0	0.0	0
1387177749442441216	Goed nieuws: DE BOEKHANDELS zijn weer open. Lees een boek, da is pas fees. #Coronamoe #koningsdag2021	No	Coronamoe koningsdag2021		101	100+	0	2	0.0	3
1387179203783766020	Thierry is er ro s op da we door de fees en van vandaag nog langer in de lockdown blijven zi en door oplopende cijfers in de nabije oekoms. Om nog maar over de capaci ei vd zorg e zwijgen. #corona #lockdown #koningsdag2021	No	corona lockdown koningsdag2021		222	100+	0	3	0.0	3
1387530406015217664	@<USER> elling Een land da T.T.I. oepas om de Covid-19 pandemie in e perken, me wel een Me ropools ad, vandaag 27 besme ingen ac ief. To aal aan al Covid-19 s erfgevallen sinds de ui braak, 26. Sars Cov 2 kun je beperken bijna nul Tes en, raceren en isoleren, meer is er nie nodig.cooJ7AZRA6n9	Yes		hansvan	293	100+	1	0	0.0	0
1387535571682271233	@<USER> ische @ elegraaf Misschien help he als je op in erne op zoek gaa naar bewijsvoering over coronabesme ingen in de bui enluch. Da zal je nog erg egenvallen. Of denk och eens zelf na. Behalve bij een s evige zoen me een coronavirusbesme persoon, zal er in de bui enluch nie s gebeuren.	Yes		blik_kri	290	100+	1	0	0.0	0
