	tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
9264	1466737175794524164	<s>En la jornada de puertas abiertas del congreso con @<USER> y #PuertasAbiertas21</s>	No	14	['#PuertasAbiertas21']	['@rubenmansolivar', '@sanchezdelreal']	11-20	0	1	0.0	0
9265	1466323122790019085	<s>Ayer tuve el placer de compartir conocimiento y estrategia feminista con las @<USER> Gracias por vuestro compromiso feminista! Juntas en la lucha siempre!</s><s>Carlos estar</s><s>a pesar distancia</s>	No	39	[]	['@jstetuan', '@Levisacallizo', '@Vicctoriadl', '@socialistes_cat', '@psoe', '@gpscongreso']	31-40	0	0	0.0	1
9266	1451512073951846422	<s>VOX solicita que Red Eléctrica España lleve la fibra óptica a las zonas ... vía @<USER></s>	No	17	[]	['@YouTube']	11-20	0	0	0.0	0
9267	1440287370197094408	<s>Ananas Anam los fabricantes de Piñatex un innovador textil natural a base fibra hoja piña residuos es ahora certificado B Corporación .</s>	No	32	[]	[]	31-40	0	0	0.0	1
9268	1455853988964966401	<s>Hoy arranca en el Pleno del Congreso de los Diputados *debate totalidad proyecto Ley Presupuestos Generales Estado para 2022*.</s><s>#PGErecuperaciónJusta @<USER></s>	No	30	['#PGErecuperaciónJusta']	['@psealava', '@PSEporAlava', '@socialistavasco']	21-30	0	1	0.0	3
9269	1445364223681380352	<s>Olona pide la dimisión de Batet tras confirmar el TC inconstitucional... vía @<USER> Se secuestró Congreso y hoy lo certifica Tribunal Constitucional.</s><s>El por orden del Gobierno voz todos españoles.</s>	No	39	[]	['@YouTube']	31-40	0	0	0.0	1
9270	1451783217871196164	<s>¡Viva la @<USER> !</s>	No	5	[]	['@policia']	0-10	0	0	0.0	1
9271	1443973266599731205	<s>Renfe mantiene en la web de venta el AVE Málaga-Madrid las 18:00 h. No aparece como cancelado ninguna parte.</s><s>Pues bien: no hay tren.</s><s>¿Cuándo puedes viajar? lo sabes.</s>	No	32	[]	[]	31-40	0	0	0.0	0
9272	1460966663285846023	<s>Rechazan nuestra enmienda al Plan de Vivienda para jóvenes con medidas realizables a frente un Bono Joven irreal.</s><s>Nuestra medida seguros alquiler rechazada en los pasados #PGE es ahora anunciada bombo y platillo por la ministra.</s><s>Mientras copien @<USER> todo ok.</s>	Yes	47	['#PGE,']	['@populares']	41-50	1	1	0.0	1
9273	1464629615536787468	<s>Gran éxito de la manifestación policías y guardias civiles en Madrid.</s><s>Muchas gracias a todos los que habéis acudido arropar quienes tanto lo merecen exponen sus vidas diario para proteger derechos libertades #NoALaInseguridadCiudadana</s>	No	45	['#NoALaInseguridadCiudadana']	[]	41-50	0	1	0.0	3
9274	1445297721867440131	<s>Linares Jaén y toda Andalucía está cada día más ilusionada con Vox!</s>	No	13	[]	[]	11-20	0	0	0.0	4
9275	1464271614070169606	<s>Hoy he podido entregar junto con @<USER> 9 premios de periodismo y comunicación que el otorga a jóvenes comunicadores.</s><s>Me da mucha alegría comprobar los vienen detrás están llenos ideas ganas inteligencia.</s><s>Estamos en las mejores manos.</s>	No	45	[]	['@m_tere_perez', '@InjuveSpain']	41-50	0	0	0.0	1
9276	1438839108588158978	<s>Política social conservadora (pro-vida pro-matrimonio pro-natalidad) + calidad educativa impuestos bajos = crecimiento espectacular.</s><s>Ejemplo: Polonia y Hungría.</s>	No	20	[]	[]	11-20	0	0	0.0	1
9277	1436356205207826440	<s>No nos conformamos con los avances de últimos meses seguimos trabajando para consolidar y ampliar derechos impulsando una salida justa a la crisis.</s><s>@<USER></s>	No	27	[]	['@ionebelarra']	21-30	0	0	0.0	3
9278	1465597631615414288	<s>¡Medida muy necesaria y esperada! 500.000 para la construcción de una potabilizadora que garantice el suministro agua calidad a 12 municipios del Campo Calatrava hasta q en 2023 puedan conectarse Tubería Llanura Manchega</s>	Yes	42	[]	[]	41-50	1	0	0.0	0
9279	1458728268534792192	<s>Grandes corrientes de la opinión publica piden a los políticos que dialoguen y acuerden con sus adversarios haciendo concesiones para desatascar problemas institucionales... Y luego otras no menos grandes llaman q incumplan porque se consideran inadmisibles...</s>	No	39	[]	[]	31-40	0	0	0.0	1
9280	1435671655376953344	<s>Puede que no lo hayan sentido nunca pero ese temor es real.</s><s>Y hay denuncia falsa diluya @<USER></s>	No	22	[]	['@AimarBretos']	21-30	0	0	0.0	4
9281	1437763859742351364	<s>vía @<USER> .</s><s>Esto es importante.</s><s>Mucho.</s><s>Enhorabuena</s><s>a</s><s>la</s>	No	12	[]	['@alicanteplaza.', '@UA_Universidad']	11-20	0	0	0.0	3
9282	1455989679526973444	<s>Junta Directiva del @<USER> en la que se ha elegido por unanimidad el Comité Organizador Congreso Autonómico.</s><s>Un honor forma parte mismo!</s>	No	25	[]	['@pparagon']	21-30	0	0	0.0	3
9283	1449709833553334276	<s>Los PGE y Porsupuestos Particulares de Sánchez vía @<USER></s>	No	11	[]	['@voz_populi']	11-20	0	0	0.0	3
9284	1442723870033776640	<s>Portada de El Mundo.</s><s>Titulares: desplome del Partido Merkel a la izquierda y derecha Mariano Rajoy acompaña al que le llevaba el maletín.</s><s>muy simbólica para centrismo europeo</s>	No	35	[]	[]	31-40	0	0	0.0	1
9285	1436423018948009991	<s>Finalizamos el día en La Línea junto a nuestros compañeros de partido que preside Susana González y @<USER></s><s>No descansaremos hasta conseguir Campo Gibraltar sea Zona Especial Singularidad para las fuerzas cuerpos seguridad</s>	No	42	[]	['@pploaiza', '@GPPopular', '@ppcadiz']	41-50	0	0	0.0	0
9286	1456174350378405889	<s>¡Buenos días!</s><s>Empezamos la segunda jornada del pleno de esta semana debatiendo las enmiendas a totalidad que pretenden tumbar los #PGE2022.</s><s>PP VOX y Junts fracasarán en ese intento.</s>	No	32	['#PGE2022.']	[]	31-40	0	1	0.0	1
9287	1438748898953203713	<s>Zapatero nos familiarizó con la prima de riesgo al alza Sánchez el precio del kilovatio hora disparado.</s><s>Tanto monta tanto.</s>	No	22	[]	[]	21-30	0	0	0.0	0
9288	1433489650308591622	<s>#EnergíaEspañolaYA ¿Nos quieren en cuevas para salvar el planeta?</s>	No	10	['#EnergíaEspañolaYA']	[]	0-10	0	1	0.0	0
9289	1432963569281294342	<s>Chuso García Bragado es el atleta del mundo que más veces ha participado en unas Olimpiadas la historia: 8 Juegos desde Barcelona 92.</s><s>Fue concejal PP Lleida y Sant Adri un ejemplo de los mejores valores deporte defensa libertad unidad nacional.</s>	No	54	[]	[]	51-60	0	0	0.0	1
9290	1443937294050791438	<s>Celebramos el #DiaInternacionaldelMayor con lema de @<USER> Equidad digital para todas las edades Debido a la transformación es fundamental facilitarles acceso y formación en Nuevas Tecnologías que se encuentren plenamente integrados sociedad actual.</s>	No	42	['#DiaInternacionaldelMayor']	['@ONU_es']	41-50	0	1	0.0	1
9291	1464263812547330049	<s>Fin de semana intenso trabajo y compartir ideas experiencias en el #CampusJcs.</s><s>nimo a disfrutarlo tope.</s><s>Somos #</s><s>liberales</s>	No	24	['#CampusJcs.', '#liberales']	[]	21-30	0	2	0.0	1
9292	1453707255212351491	<s>Con la condena a Bárcenas los tribunales dejan claro una vez más que el PP se financiaba de manera irregular.</s><s>Desgraciadamente en este país vuelve hablar corrupción asociada al Partido Popular.</s><s>@<USER></s>	No	37	[]	['@felipe_sicilia']	31-40	0	0	0.0	0
9293	1434839703732293637	<s>Hoy me he reunido con @<USER> y hemos tenido la oportunidad de tratar temas claves como subida del salario mínimo o reforma laboral.</s><s>Reforzar el diálogo los espacios encuentro nos conducen a políticas más efectivas asentadas en territorio.</s>	No	45	[]	['@CCOOdeAsturias']	41-50	0	0	0.0	0
9294	1455167419257868288	<s>Celebrando el Día de Todos Los #Santos .</s><s>Visitando a nuestros seres queridos.</s><s>Engalanando sus tumbas.</s><s>Rezando por ellos y pidiéndoles nosotros.</s><s>#DíaDeTodosLosSantos #VillamayorDeCalatrava</s>	No	26	['#Santos', '#DíaDeTodosLosSantos', '#VillamayorDeCalatrava']	[]	21-30	0	3	0.0	3
9295	1433416620890890250	<s>Si lo llamamos crisis climática en lugar de DANA nos ayudaría a tomar conciencia la necesidad urgente por abordar transición ecológica.</s>	No	23	[]	[]	21-30	0	0	0.0	1
9296	1465964042380623877	<s>Claves para la descarbonización empresarial</s>	No	6	[]	[]	0-10	0	0	0.0	0
9297	1469296321647550470	<s>En el #CMin aprobamos Plan de Acción contra Trabajo Forzoso para garantizar la protección las víctimas mejorar prevención y cumplir con @<USER> .</s><s>Por primera vez en nuestro país se adopta un plan específico luchar esta vulneración derechos.</s>	Yes	48	['#CMin']	['@ilo.']	41-50	1	1	0.0	1
9298	1040974496780496896	<s>Vámonos de romería!</s>	No	4	[]	[]	0-10	0	0	0.0	2
9299	1437704240898744322	<s>La ayuda sobre el terreno de VOX tras incendio Navalacruz</s>	No	13	[]	[]	11-20	0	0	0.0	1
9300	1449985074448027649	<s>La verdad del populismo.</s>	No	5	[]	[]	0-10	0	0	0.0	1
9301	1458752182124171265	<s>Confebask envidia el marco impositivo de Madrid.</s><s>¿Quiere para Euskadi los recortes sociales Ayuso?</s><s>Lo que la ciudadanía vasca exige es justicia fiscal y empresarios contribuyan en lo les corresponde al mantenimiento sanidad educación servicios públicos.</s>	No	44	[]	[]	41-50	0	0	0.0	0
9302	1433479001658511361	"<s>Son los planteamientos de Bolaños y Podemos también Sánchez.</s><s>Los jueces reaccionan: ""Con esos la situación del CGPJ sólo puede ir a peor"" ¡Bolaños debe dimitir!</s>"	No	35	[]	[]	31-40	0	0	0.0	3
9303	1448228179844472832	<s>Alegría-Dulantzi acoge la exposición 'Me lo voy a poner de sombrero' #lava</s>	No	14	['#Álava']	[]	11-20	0	1	0.0	4
9304	1464625496998744064	<s>Alejandro Soler hace pública su candidatura a la secretaría provincial del PSPV en Alicante acompañado por 600 militantes</s>	No	19	[]	[]	11-20	0	0	0.0	3
9305	1440665129301938191	<s>Brujas en @<USER></s>	No	4	[]	['@publico_es']	0-10	0	0	0.0	0
9306	1451445545994686465	<s>Las temperaturas inician una bajada brusca en un mes de octubre muy seco.</s>	No	14	[]	[]	11-20	0	0	0.0	0
9307	1459063691341668354	<s>Los que somos interinos sabemos de la injusticia fraude ley y abuso temporalidad los últimos 10 años.</s><s>Por eso un acuerdo como este abre esperanza a rebajar sin efectuar despidos masivos serían doblemente injustos</s>	No	45	[]	[]	41-50	0	0	0.0	3
9308	1437519383027503105	<s>En VOX son víctimas de sus propias contradicciones.</s><s>Ni apoyaron la subida del SMI ni las pensiones igual que @<USER> BNG.</s><s>Como tampoco el RD presentado por Gobierno para bajar IVA luz.</s>	Yes	47	[]	['@NestorRego', '@germanrenau']	41-50	1	0	0.0	3
9309	1461017325252009995	<s>España necesita renovar el Pacto de Estado Contra la Violencia Género y hacer permanente su financiación con consenso todas las fuerzas políticas.</s><s>Acabar violencias machistas es una cuestión Estado.</s><s>#Juntas</s>	No	37	['#Juntas']	[]	31-40	0	1	0.0	1
9310	1461450866746179599	<s>Hoy en #ElPuertoDeSantaMaria y #JerezDeLaFrontera he tenido el placer de acompañar a mi amigo compañero @<USER> durante la visita nuestro portavoz del .</s><s>Gracias todo equipo por su dedicación compromiso.</s>	No	39	['#ElPuertoDeSantaMaria', '#JerezDeLaFrontera,']	['@AgustinRosety,', '@VOX_Congreso,', '@ivanedlm.', '@cadizvox']	31-40	0	2	0.0	3
9311	1447126539947098114	<s>Domingo</s><s>en la Asamblea de Republica Portuguesa</s><s>interesante debate etica #inteligenciaartificial #IA Comisión Ciencia y Tecnologia #STCNato #AsambleaParlamentariaOTAN #NatoLisboa #NATOLisbon #NATOLisboa2021</s>	No	32	['#inteligenciaartificial', '#IA', '#STCNato', '#AsambleaParlamentariaOTAN', '#NatoLisboa', '#NATOLisbon', '#NATOLisboa2021']	[]	31-40	0	7	0.0	1
9312	1463206408988594181	<s>Ya te acostumbrarás o es sólo política me dicen.</s><s>Pero ni puedo quiero.</s><s>Como ciudadana española madre y mujer libre nunca dejará de indignarme que el futuro los españoles esté en manos herederos ETA nacionalistas independentistas comunistas.</s>	No	47	[]	[]	41-50	0	0	0.0	1
9313	1440197507842142214	<s>El escudo social el no dejaremos a nadie atrás de Sánchez y sus palmerostodo mentira.</s><s>Y ésta muy dolorosa pues afecta los más vulnerables.</s><s>#HayAlternativa</s>	No	27	['#HayAlternativa']	[]	21-30	0	1	0.0	3
9314	1442442262105911309	<s>En el acto de hijos predilectos e hija adoptiva la ciudad dUviéu me emocionan especialmente los reconocimientos a Conchita Quirós y Carmen Ruiz-Tilve porque una es lo que ha leído por quienes escriben recomiendan.</s>	No	41	[]	[]	41-50	0	0	0.0	1
9315	1444336756078297089	<s>En @<USER> tenemos a un gran Secretario General que trabaja para sumar ganar y vivamos en una España mejor con Gracias #CreemosLibertad</s>	No	28	['#CreemosLibertad']	['@populares', '@pablocasado_', '@TeoGarciaEgea']	21-30	0	1	0.0	3
9316	1466484606115459075	<s>La eliminación del margen de los 20 km o h en adelantamientos aumentará el riesgo tener un siniestro grave porque se aumenta tiempo que tarda hacer adelantamiento Los principales cambios la nueva ley #tráfico</s>	No	41	['#tráfico']	[]	41-50	0	1	0.0	3
9317	1459101442942378008	"<s>Os dejo mi nuevo artículo en #LaSocialista: ""Descentralizar oportunidad para los jóvenes"" Hablamos de PGE más sociales la historia.</s>"	No	23	['#LaSocialista:']	[]	21-30	0	1	0.0	1
9318	1446848700001705986	<s>Esto es una fiesta: por qué Vox continúa creciendo electoralmente</s>	No	11	[]	[]	11-20	0	0	0.0	3
9319	1454808100083539969	<s>Cerca de 200 vacantes en la sanidad extremeña entre médicos familia y especialistas.</s><s>Demasiados que aprueban oposición Extremadura se van fuera algo antes no ocurría.</s><s>El Gobierno Vara desprotege nuestro estado del bienestar.</s>	Yes	40	[]	[]	31-40	1	0	0.0	1
9320	1437551916091838471	<s>Con @<USER> y .</s>	No	5	[]	['@vicentetiradopp', '@pedronavarrol.']	0-10	0	0	0.0	0
9321	1456589177366196231	<s>Los #PGE de Sanchez Podemos y los nacionalistas vuelven a castigar españoles que cumplen como extremeños.</s><s>Presentamos una batería enmiendas ante esta injusticia con más mejores inversiones en Extremadura.</s><s>Por la igualdad oportunidades toda España</s>	No	42	['#PGE']	[]	41-50	0	1	0.0	1
9322	1442588085133275136	<s>Aquellos o as que se ganan el respeto de los demás por como son lo hacen y consiguen será complicado sean superados aquellos solo ostentan un título.</s>	No	32	[]	[]	31-40	0	0	0.0	4
9323	1433389239178301444	<s>Los desastres climáticos en el mundo se multiplicaron por cinco los últimos 50 años</s>	Yes	17	[]	[]	11-20	1	0	0.0	1
9324	953341610506539009	<s>psoecanarias.local</s>	No	2	[]	[]	0-10	0	0	0.0	0
9325	1461994986707296259	<s>Proteger los derechos de niños y niñas e impulsar su desarrollo con plena igualdad oportunidades es una obligación ineludible la mayor garantía para nuestro futuro.</s><s>#DíaMundialDeLaInfancia</s>	No	30	['#DíaMundialDeLaInfancia👧🏻👦🏽']	[]	21-30	0	1	0.0	1
9326	1438509439099674624	<s>En nuestra Convención Nacional de Valencia por supuesto también hablaremos #TURISMO esta tarde reunión trabajo en @<USER> #Creemos</s>	No	21	['#TURISMO,', '#Creemos']	['@populares']	21-30	0	2	0.0	1
9327	1446559927271624705	<s>Háganme el favor de dirigir odio como Dios manda coñe</s>	No	13	[]	[]	11-20	0	0	0.0	1
9328	1466403130762043394	<s>Feliz Janucá a toda la comunidad judía de Madrid! Este año desde el 29 Noviembre al 6 diciembre fiesta las luces iluminará miles hogares en todo mundo.</s>	No	33	[]	[]	31-40	0	0	0.0	0
9329	1446044416569970691	<s>Defender la democracia frente a criminalización del derecho constitucional manifestación para eso también hacemos política y por pagamos el precio de persecución Unidas Podemos.</s><s>@<USER> estamos tu</s><s>lado</s>	No	35	[]	['@Alber_Canarias,']	31-40	0	0	0.0	1
9330	1442226967193980935	<s>Y por eso se inventan este gacetillero y su jefe @<USER> una información falsa con salvajes insultos que jamás he proferido quedan en ridículo encima tratan de echarme la culpa.</s><s>Perfecto tomo nota estas disculpas no constituyen rectificación alguna.</s><s>Nos vemos.</s>	No	44	[]	['@iescolar']	41-50	0	0	0.0	0
9331	1451970565451943941	<s>Previo al Congreso Regional @<USER> se trabaja en encuentros con la sociedad civil para que los proyectos a realizar próximos años salgan del diálogo tal y como Hoy Algeciras encuentro empresas organismos económicos productivos</s>	No	43	[]	['@ppandaluz', '@JuanMa_Moreno', '@ppcadiz']	41-50	0	0	0.0	1
9332	1447462252584521732	<s>Ya está bien de manipulaciones y simplezas sobre los presupuestos La negociación presupuestaria no consiste en que el Gobierno ofrezca recursos a ERC PNV otros grupos sino acuerde con partidas para mejorar la vida españoles</s>	No	47	[]	[]	41-50	0	0	0.0	3
9333	1442825684225757187	<s>La protección laboral ha presidido todas las decisiones de @<USER> durante la gestión esta crisis.</s><s>Hoy un nuevo #AcuerdoSocial prorrogará los ERTE hasta el 28 febrero.</s><s>Preservamos empleo y garantizamos formación siempre al lado empresas personas trabajadoras.</s>	No	43	['#AcuerdoSocial']	['@empleogob']	41-50	0	1	0.0	0
9334	1443816069492322320	<s>Marlaska pierde en el Congreso su batalla de los 20 km o h adelantamientos</s>	No	16	[]	[]	11-20	0	0	0.0	1
9335	1445273688845266944	<s>Hoy la luz alcanzará otro récord histórico.</s><s>256 47 EUR o MWh Nos preocupan las familias que tienen escoger entre comer y calor.</s><s>Entre pañales luz.</s><s>El Gobierno calla.</s><s>Las ministras podemitas callan.</s>	Yes	33	[]	[]	31-40	1	0	0.0	0
9336	1468689655453339648	<s>Me vuelven a llegar quejas por incidencias en el tren extremeño.</s><s>Acabo de pedir escrito informe los últimos meses.</s><s>Desde que llegó PSOE al gobierno se pusieron marcha muchas medidas para mejorar déficit la línea.</s><s>Ahora no podemos fallar.</s>	No	48	[]	[]	41-50	0	0	0.0	0
9337	1447629513421213705	<s>Algunos tendrán q seguir esperándolo muchos años.</s><s>#PremioNobel2021</s>	No	9	['#PremioNobel2021']	[]	0-10	0	1	0.0	4
9338	1462856731017555984	<s>El tren ha salido esta mañana de la estación Madrid-Chamartín Clara Campoamor a las 8:45 horas fué parando en Zamora y Sanabria para finalizar el trayecto Ourense 11:10 horas.</s><s>Seguiremos trabajando por mejoras línea Ourense-Lugo.</s>	No	46	[]	[]	41-50	0	0	0.0	0
9339	753715462035369989	"<s>Exposición de ""Taller Manualidades y Cestería "" Blanca Julián.</s><s>#TAS #ARTESANIACONEJERA</s>"	No	14	['#TÍAS', '#ARTESANIACONEJERA']	[]	11-20	0	2	0.0	1
9340	1453115700160221191	<s>Chamorro ante los PGE en Agricultura: Son una auténtica sumisión a las políticas globalistas y la agenda 2030</s>	No	20	[]	[]	11-20	0	0	0.0	3
9341	1449768774857592846	<s>La democracia la trajeron los antifranquistas.</s><s>El régimen del 78 es tener 85 años un Jefe de Estado designado por Franco al que nunca nadie ha votado.</s><s>Es Justicia no sea igual para todos y conceda impunidad a presunto comisionista defraudador Hacienda Pública.</s>	No	49	[]	[]	41-50	0	0	0.0	3
9342	1433419694682279937	<s>Cuando llegas nuevo a un sitio que te impresiona tanto como el @<USER> se agradece tu jefa dé tanta confianza.</s><s>Tanto en lo ve aquello no ha hecho trabajo espectacular al frente del .</s>	No	45	[]	['@Congreso_Es,', '@Adrilastra', '@gpscongreso.']	41-50	0	0	0.0	4
9343	1453040701369901057	<s>El sector funerario impulsa cementerios más verdes y sostenibles</s>	No	10	[]	[]	0-10	0	0	0.0	0
9344	1448209077897662466	<s>A veces disimula mejor pero en la sesión de control del gobierno hoy se le ha notado demasiado al PNV por quien apuesta el pulso que está echando Iberdrola y oligopolio energético a soberanía popular sobre los precios abusivos luz</s>	No	50	[]	[]	41-50	0	0	0.0	0
9345	1448553769986367489	<s>Para la antología del falso agravio.</s>	No	7	[]	[]	0-10	0	0	0.0	3
9346	1462025390386470912	<s>Tribuna en @<USER></s><s>LA LEY DE MEMORIA Y LAS FALSAS POLMICAS</s><s>La ley de Memoria es un deber moral para evitar el olvido y la repetición las dictaduras.</s><s>Ni se borra Transición ni abre paso a impunidad.</s><s>Falso.</s><s>Verdad Justicia Reparación</s>	No	48	[]	['@FSistema']	41-50	0	0	0.0	3
9347	1450730921599066112	<s>En su afán ciego por dañar al gobierno la derecha es incapaz de reconocer a sociedad española el éxito victoria sobre barbarie terrorista y los #10AñosSinETA.</s><s>Qué lamentable</s>	No	33	['#10AñosSinETA.']	[]	31-40	0	1	0.0	1
9348	1443577452375121932	<s>Hoy en el #ForoLaToja2021 escuchando interesante diálogo entre los presidentes Felipe González y @<USER> .</s><s>Mi felicitación a dos por sus magníficas intervenciones</s>	No	26	['#ForoLaToja2021']	['@marianorajoy.', '@ForoLaToja']	21-30	0	1	0.0	1
9349	1465700862651633693	<s>El cambio climático ha alterado el eje terrestre</s>	No	10	[]	[]	0-10	0	0	0.0	2
9350	1469405509417635845	<s>@<USER> presenta enmiendas generadoras de compromiso y riqueza para la ciudad Santander - #SoloQuedaVox</s>	No	18	['#SoloQuedaVox']	[]	11-20	0	1	0.0	0
9351	1446237509848084489	<s>Hoy en el Congreso del @<USER> Apoyando a su presidenta .Una</s><s>moción injusta le arrebató la alcaldía y serán sus vecinos los que hagan justicia las urnas.</s><s>Zubia se merece Inma é ser alcaldesa frente indecencia entró ahora gobernar.</s>	No	50	[]	['@PPZUBIA', '@InmaculadaHR']	41-50	0	0	0.0	1
9352	1440322125378719749	<s>Según previsiones de la #OCDE #España se sitúa a cabeza del crecimiento en Europa (revisadas al alza hasta un 6 8% 2021); quinta lista G20 2021 y segunda 2022.</s><s>#EspanaAvanza_</s>	Yes	37	['#OCDE,', '#España', '#EspanaAvanza_']	[]	31-40	1	3	0.0	0
9353	1455459095343927302	"<s>Los líderes mundiales subrayan en Glasgow la ""urgencia"" combatir el calentamiento global</s>"	No	14	[]	[]	11-20	0	0	0.0	1
9354	1468245664110944270	<s>La fiscalía debería abrir diligencias contra esta Sra x delito d odio art 510 código penal.</s><s>Apuestas a qué no pasa nada.</s><s>portavoz la Generalitat señala al niño y familia colegio Canet Mar pedir el 25% español @<USER></s>	No	50	[]	['@GPPopular', '@populares']	41-50	0	0	0.0	1
9355	1454797628944928768	<s>Llevamos la defensa del interés público y justicia social grabadas en nuestro ADN lo demostramos con gestión.</s><s>Mientras derecha ha vuelto a hacer: Ha amenazar ir Bruselas maniobrar contra su país.</s><s>No tienen ni sentido de Estado común.</s>	No	51	[]	[]	51-60	0	0	0.0	1
9356	1454151627741569024	<s>Lean a José Antonio Martín Pallín ex fiscal y magistrado del Tribunal Supremo sobre el caso de Alberto Rodríguez.</s><s>Este párrafo es demoledor pero vale la pena leer artículo completo</s>	No	34	[]	[]	31-40	0	0	0.0	1
9357	1440239705124077570	<s>YA SI ESO MAANA parodia del inmovilismo frente al #CambioClimático</s>	No	11	['#CambioClimático']	[]	11-20	0	1	0.0	0
9358	1470088463752081408	<s>Mi más sincera enhorabuena a las chicas que llevan meses organizándose para al fin @<USER> se posicione contra los vientres de alquiler.</s><s>¡Sois un orgullo!</s>	No	26	[]	['@JSE']	21-30	0	0	0.0	3
9359	1461668659743662081	"<s>Hoy comparto mi artículo en @<USER> ! ""Coordinar y estrechar colaboración para proteger planeta es el mayor de los desafíos que tenemos como humanidad.</s><s>No vale mirar otro lado todos implicarnos reforzar acción contra cambio climático.</s><s>""</s>"	No	41	[]	['@lavozdegalicia!', '@gpscongreso']	41-50	0	0	0.0	1
9360	1449291002020339713	<s>Cuando hablan los expertos el ecologismo de salón no tiene cabida Natalia Corbalán Fundación Ingenio: El Mar Menor solución y está en la agricultura</s>	No	27	[]	[]	21-30	0	0	0.0	0
9361	1449329916353425408	<s>Imagino que @<USER> le preguntará a Zapatero en Valencia desde cuando es minero .</s><s>Y el lunes solicitara una comisión de investigación.</s><s>!</s>	No	29	[]	['@sanchezcastejon', '@PSOE', '@Congreso_Es']	21-30	0	0	0.0	1
9362	1448949285039611905	<s>Esta pieza de @<USER> para es una maravilla entender y seguir el #40CongresoPSOE Renovación equipo proyecto unidad mirada a 2023: las claves del 40 Congreso Federal PSOE #Avanzamos_</s>	No	36	['#40CongresoPSOE', '#Avanzamos_']	['@JuanmaRomero', '@elperiodico']	31-40	0	2	0.0	1
9363	1442751471301402624	<s>En los próximos meses vamos a realizar un enorme esfuerzo para movilizar viviendas vacías y aumentar la oferta precios asequibles.</s><s>El objetivo es garantizar el derecho vivienda preservar su función social.</s><s>#DerechosSociales #RecuperaciónInclusiva</s>	No	38	['#DerechosSociales', '#RecuperaciónInclusiva']	[]	31-40	0	2	0.0	1
9364	1435594109889171456	<s>No son casos aislados.</s><s>Desde el 2015 los delitos de odio por LGTBIfobia denunciados a la policía han aumentado un 66%.</s><s>Hay que salir las calles para proteger libertad amar ante auge del terror extrema derecha.</s>	Yes	42	[]	[]	41-50	1	0	0.0	3
9365	1463859205337759751	<s>Las instituciones han de ser ejemplares.</s><s>Y no deben permitir los ataques racistas y xenófobos como que hemos escuchado esta mañana.</s><s>No es ataque a un diputado en concreto centenares miles personas migrantes.</s><s>ocurra esto me avergüenza preocupa.</s>	No	48	[]	[]	41-50	0	0	0.0	3
9366	1438887713508298753	<s>Enhorabuena @<USER> por esta gran celebración del XXX aniversario día de la ONCE hoy en #León.</s><s>Gracias tantos años trabajo inclusión las personas con discapacidad visual y todas PCD.</s>	No	40	['#León.']	['@Fundacion_ONCE', '@Fundacion_ONCE', '@ILUNION']	31-40	0	1	0.0	1
9367	1449830514500804615	<s>Día de la Erradicación Pobreza:</s><s>los planes del Gobierno para afrontar esta lacra</s>	No	17	[]	[]	11-20	0	0	0.0	0
9368	1445413881711628297	<s>Cuando toda la izquierda habla de que son los defensores libertad bla supongo @<USER> y compañia se refieren a esto</s>	No	26	[]	['@sanchezcastejon']	21-30	0	0	0.0	1
9369	1464185725813932033	<s>PGE a cambio de favores políticos.</s><s>Con cientos vetos las enmiendas del PP el mercadeo Sánchez con sus socios comunistas e independentistas pondrán en riesgo la recuperación económica que necesita España.</s><s>Pésima noticia para familias autónomos trabajadores y empresas.</s>	No	43	[]	[]	41-50	0	0	0.0	3
9370	1453284711409897484	<s>Soy independiente pero nunca indiferente recuerda ngel Gabilondo.</s><s>Será un gran Defensor del Pueblo.</s>	No	15	[]	[]	11-20	0	0	0.0	3
9371	1454373378626883585	"<s>Es urgente que #Marlaska dé explicaciones en el Congreso.</s><s>El amigo de Marlaska dio tercer grado al asesino del niño criticó la ""dureza"" penitenciaria</s>"	No	27	['#Marlaska']	[]	21-30	0	1	0.0	1
9372	1457709616398209032	<s>Con mucha ilusión y compromiso presento mi candidatura a la Secretaría General del @<USER> .</s><s>Unidad renovación municipalismo son las bases proyecto equipo que me acompaña para volver ser fuerza de referencia en Almería.</s><s>#RenovarParaAvanzar</s>	No	40	['#RenovarParaAvanzar']	['@PSOEAlmeria.']	31-40	0	1	0.0	3
9373	1438784585052139525	<s>Mesa de diálogo El Catalán.</s><s>Sobre sentarte a la mesa con tramposos trata mi artículo hoy.@<USER></s>	No	19	[]	[]	11-20	0	0	0.0	1
9374	1438565902702809097	<s>Hoy en les Illes Balears he visitado con nuestro vicepresident @<USER> el proyecto de autoconsumo energía placas solares un instituto.</s><s>Pronto ofrecerá a precio coste familias vulnerables.</s><s>Un ejemplo concreto que la transición ecológica es posible.</s>	No	44	[]	['@jpyllanes']	41-50	0	0	0.0	0
9375	1448970794055479296	<s>El proyecto de Presupuestos generales del Estado Gobierno Sánchez deja en la estacada a #Granada.</s><s>Sin partidas para Rules el corredor Mediterráneo o los espigones litoral.</s>	No	30	['#Granada.']	[]	21-30	0	1	0.0	3
