tweet_id	tweet_text	class_label	text_length
1237478859634851840	ني مو أكذب من وزارة صحة النظام التي أعلنت خلوّ #سوريا من #كورونا... إلا مرصد رامي عبد الرحمن الذي حدَّد العدد بـ64 إصابة! دائماً فيه كسور بالأرقام تبعه مشان الدقَّة... ورضا المشغّلين.	Yes	185
1237479299801845504	بعد مقطع متداول لشاب صيني يتعرّض للتنمر في شوارع مصر، وقد نعته البعض بـ #كورونا، علّق النجم #أحمد_السقا في حسابه الشخصي، وكتب:  دي مش أخلاقنا يا مصريين..  #الرؤية_بلا_حدود	No	195
1237479590521475072	الصحة المصرية: اتخذنا خططا احترازية جديدة لاحتواء #كورونا #سكاي_أخبار	Yes	93
1237479700236206080	وزارة الصحة المصرية: تسجيل 59 حالة بفيروس #كورونا في #مصر	Yes	81
1237481374602481664	تركي العجمة: استمرار الدوري من عدمه أمر لا يُناقش على طاولات الإعلام، ويجب أن نتعامل باحترام مع القضية.. وأزمة #كورونا أثبتت أن لدينا مؤسسات جاهزة لمثل هذه الأحداث #دوري_محمد_بن_سلمان_للمحترفين #كورة_روتانا	No	230
1237481693642141696	الجهد المبذول من قبل الهيئة الصحية الاسلامية والدفاع المدني جهد جبار وبر عن حرص كبير واحساس بالمسؤولية. #كورونا_لبنان	No	119
1237482720114216704	أقوى دواء للكورونا هو الوعي إذا أذكياء منبيدو و اذا أغبياء ببيدنا القصة بإيدنا   #كورونا_لبنان	No	94
1237483008715783936	الإنفلونزا مثل الهاشمية، تقضي عليها بالدواء، ثم تغزو الجسم مرة أخرى بشكل آخر عائلات فيروس الإنفلونزا مثل عائلات الهاشمية لا تنتهي، تتحور وتتبدل، وكل يوم تقدم شكلًا مغايرًا لخداع الجسم فيروس #كورونا من سلالة الإنفلونزا، مثل #الخوثي بشع ولئيم ومميت ينهش الضعفاء ويقتات على علاتهم	No	301
1237483113409925120	المحلل السياسي أحمد الأبيض: القوى السياسية تحاول إنهاء التجمعات بحجة #كورونا #شاهد_الحرة	Yes	112
1237483344989957888	أعداد الإصابات والوفيات بفيروس #كورونا ترتفع كل ساعة وسط نظام صحي متهالك.. مشاهد مؤلمة لجثث مبعثرة في شوارع #إيران	No	138
1237483394763829248	#انفوجرافيك تعرّف على الإجراءات المتبعة في المنشآت الغذائية للحد من انتشار فايروس #كورونا  	No	115
1237485237438988288	فيديو| دكتورة كويتية: مواطنة مصابة بـ #كورونا في مستشفى جابر نقلت العدوى "عمدًا" لممرضة عن طريق "البصق!" #الكويت #كورونا_الكويت	Yes	151
1237486888405078016	#وزيرة_الصحة: لسنا بحاجة إلى إغلاق المدارس بسبب فيروس #كورونا	Yes	109
1237486959494410240	ابسطهالك لو عندك ١٠٠مليون وجه خد منهم فيروس #كورونا ٤ مليون هتحس بحاجة ؟  	No	98
1237491354265157632	البعض للأسف في أزمة #كورونا مات قبل أن يموت مرات بسبب الوسوسة والتفكير السلبي والهم بالمستقبل . . تفاءلوا وأملوا وأبشروا مادام اللطيف يتولاكم . #تفاؤل	No	150
1237492173077188608	بالفيديو.. المصريون يقدمون الورود للشاب الصينى ضحية التنمر على الدائرى #كورونا #فيروس_كورونا	No	140
1237492585712812032	#ترمب عن شائعة إصابته بـ #كورونا: لا أعاني من أي أعراض للفيروس	Yes	86
1237493487681093632	تصريح خطير.. المستشارة الألمانية  أنجيلا #ميركل ، تقول إن ثلثي الناس في #ألمانيا سيصابون بفيروس #كورونا، داعية إلى إلغاء كافة التجمعات والفعاليات	Yes	169
1237497986437001216	شو الأنشطة اللي عمملوها ولادكن بالبيت في ظل حصار #كورونا_لبنان؟؟	No	67
1237498099368591104	تركيا تعلن تسجيل إصابة بفيروس كورونا الصيني. . #تركيا #كورونا #فيروس_كورونا_الجديد	Yes	82
1237498993426550784	بعد أن أدركوا أن أحداً لن يصدق أن #كورونا انتشر في 110 دول دون أن تسجل #تركيا أي حالة..أعلنوا عن حالة واحدة لذر الرماد على العيون	Yes	153
1237499840541741056	#عاجل | وزير الصحة التركي: أول مصاب بـ #كورونا نقل له الفيروس من خلال وجوده بأوروبا، ولقد تم عزله نهائيًا عن العالم	Yes	115
1237499986503520256	#عاجل | وزير الصحة التركي: المصاب بفيروس #كورونا ذكر وحالته الصحية العامة جيدة، ولقد تم وضع أفراد عائلته وكل المحيطين به تحت الملاحظة	Yes	133
1237501100275773440	#عاجل | وزير الصحة التركي: لقد وضعت كافة المؤسسات المعنية بالدولة الخطط اللازمة لمواجهة فيروس #كورونا منذ انتشاره	No	113
1237501939266527232	#الصحة تعلن عن تسجيل حالة إصابة جديدة بفيروس #كورونا الجديد(كوفيد١٩)، لأحد الركاب العابرين من حاملي الجنسية المصرية، قادمًا من نيويورك متجهًا إلى القاهرة عبر مطار الملك عبدالعزيز في جدة، حيث رصدت كاميرات الرقابة الصحية الحرارية ارتفاعًا في درجة حرارة المريض...	Yes	260
1237502140043669504	عاااجل : باريس سان جيرمانلن ان اختبار مبابي لفيروس #كورونا كان سلبياً ، الإجراء كان وقائي بعد معاناة اللاعب من التهاب بالحلق و ارتفاع درجة الحرارة.	No	150
1237502382348648448	عاجل.. . وزارة الصحة تعلن عن تسجيل حالة إصابة جديدة بفيروس كورونا. . #السعودية #كورونا	Yes	86
1237502807537864704	تركيا تعلن عن أول حالة إصابة بفايروس #كورونا .. والحمد لله تم عزل المريض عن العالم  شكلهم قتلوه 	Yes	124
1237502991663595520	الهجرة العكسية من الشمال الى الجنوب..إيطاليون يفرون من #إيطاليا إلى #إفريقيا بسبب #كورونا..	No	115
1237503669534199808	#وزارة_الصحة تعلن عن تسجيل حالة إصابة جديدة بفيروس #كورونا الجديد لأحد الركاب العابرين من حاملي الجنسية المصرية، قادماً من نيويورك متجهًا إلى القاهرة، عبر مطار الملك عبدالعزيز في جدة، حيث رصدت كاميرات الرقابة الصحية الحرارية ارتفاعاً في درجة حرارة المريض	Yes	254
1237504470025744384	#عاجل | #مصر.. ارتفاع عدد الإصابات بفيروس #كورونا إلى 60 حالة	No	61
1237507465924640768	صحفي تركي يقول: "وزارة الصحة في #تركيا أدارت ملف #كورونا من أول يوم بشفافية كاملة، وهذه ليست #إيران يا قوم!"	No	132
1237507768011145216	#البحرين .. شفاء 4 سعوديين بعد إصابتهم بفيروس #كورونا.	Yes	102
1237508238179876864	وزير الصحة التركي: تسجيل أول إصابة بفيروس #كورونا لايكون انت  @faisalalmuslem	No	102
1237509578444533504	يبدو أن أسهل طريقة للإصابة بـ #كورونا هي التوجه إلى عيادات فحص الخلو من كورونا في #مصر!   اللهم عوّض أرض الكنانة وأهلها الطيبين خيراً من #السيسي ووزيرة صحته	No	180
1237510930545565696	#قطر تمنع "الشيشة" حتى إشعار آخر ضمن احترازات مكافحة #كورونا .	Yes	62
1237512301164425216	وزيرة الصحة البريطانية تتعرض للإصابة بفيروس كورونا. . #كورونا #بريطانيا .	Yes	97
1237512965437313024	عاجل | وسائل إعلام بريطانية: إصابة وزيرة الدولة البريطانية لشؤون الصحة نادين دوريس بفيروس #كورونا. #بريطانيا	Yes	108
1237518597255290880	عاجل.. #النقل تقرر زيادة قطارات #المترو لتقليل الزحام لمواجهة #كورونا	Yes	93
1229194023568580608	#سفيه_الدوحه_وجزيه_المرتزقه قال شو أبشروا بالخير يا هل قطر   هذا الخير اللي ياكم  	No	111
1229194209699168256	@fdeet_alnssr زادت مكافأة مرتزقة #قناة_الجزيرة على قدر النباح تزيد   حسبي الله ونعم الوكيل #سفيه_الدوحه_وجزيه_المرتزقه @fdeet_alnssr	No	132
1229194728408829952	#سفيه_الدوحه_وجزيه_المرتزقه الشنقيطي لك الله ، كنت اهم المرتزقه .. وقدمت عصارة ما لديك من نفاق .. ولكن طلعت حمار مكده ..	No	144
1229194730807988224	#سفيه_الدوحه_وجزيه_المرتزقه و الله يا عصمان آآآي هاضمين حقك	No	83
1229194862689427456	#سفيه_الدوحه_وجزيه_المرتزقه عندما تشترى الأدمغة الحيوانية ، والكرامة والمروءة وقبل ذلك الدين ، النتيجة في كشف صغير جداً كعقولهم. #سري_للغاية بالمناسبة جمال ريان بكى كثير ووصل للمرتبة الثانية في القذارة والخسة. @jamalrayyan	No	246
1229194926203834368	@allahim استلم يابو خالد البيان المسرب من داخل اروقة قناة الجزيرة وتقديم مكافآت لمرتزقتها و (العويس) معهم  	No	131
1229195485258362880	@OlaAlfares مبروك المكافأه اثبتي أنك أقوى ممن سبقك وأن الأقدمية والعمر والخبرة مجرد هراء ، لم تكملي العامين فماذا لو كنتي من المؤسسين   #سفيه_الدوحه_وجزيه_المرتزقه	No	189
1229195812036661248	#سفيه_الدوحه_وجزيه_المرتزقه و يزعلون إذا قلنا مرتزقه  	No	78
1229196072465129472	قرابة الـ2 مليون دولار مكافأة صرفتها قطر على 8 مرتزقة فقطملون في قناة #الخنزيرة يُفرض على الشعب القطري رسوماً حتى على التخييم في الأراض الخالية ... لأجل أن يملأ #يتيم_المجد بُطُون المرتزقة #نادي_المرتزقة #سفيه_الدوحه_وجزيه_المرتزقه	No	258
1229196544869588992	مقهور صراحه على الشنقيطي طلع حمار مكده   #سفيه_الدوحه_وجزيه_المرتزقه	No	69
1229197167329513472	#سفيه_الدوحه_وجزيه_المرتزقه @jamalrayyan نبحك الواجد ماراح عبث اخسى يا جرو تميم @TamimBinHamad	No	118
1229197220282585088	تخيل ابنك بالمدرسة يسألونه.. ابوك ولا امك ايشملون.؟ يجاوب الابن : ياخذون فلوس من قطر عشان يسبون السعوديةني ابوك وامك مرتزقة..؟! التاريخ لا يرحم.. المال عمره مانظف الانسان المال خلا هالمرتزقه تنبح ليل ونهار #سفيه_الدوحه_وجزيه_المرتزقه	No	263
1229197292965711872	الان بعد اتضاح الصورة للجم وأن كانت واضحة من السابق .. هل هُناك عاقل لديه كرامه وعزه يُصدقهم هل هناك كريم الاخلاق يُصدق قناة الجزيرة شخص بمقابل مادي على استعداد ب وطنه واهله و كرامته بمعنى لا اخلاق ولا عزة #سفيه_الدوحه_وجزيه_المرتزقه	No	261
1229198280745193472	#سفيه_الدوحه_وجزيه_المرتزقه اللي في النص قطر 	No	70
1229198574199676928	#سفيه_الدوحه_وجزيه_المرتزقه انبح اكثر تاخذ اكثر ... يلاهـ يامرتزقة #الحمدين شدو حيلكم ليرضى عليكم حاكم قطر الأصلي ..... اكيد تعرفونه	No	156
1229198737307766784	تنظيم الحمدين له سنين يضخ المليارات والمليارات والمليارات للمرتزقة ويجيك الشايب وينهيهم في تغريدة   #سفيه_الدوحه_وجزيه_المرتزقه	No	177
1229199274296123136	إحقاقا للحق مكافآت قناة الجزيرة لعبت بها يد الواسطة والمحسوبية. هنالك نابحات استحققن أن يكن في أعلى القائمة وقد ظلموا بمراكزهم الحالية في ترتيب الدوري  #السعوديه #الإمارات #مصر #اللي_بخاطركم_هاتوه_الليله	No	203
1229199711267151872	#سفيه_الدوحه_وجزيه_المرتزقه كل قطري شريف متضايق ورف بانها لعبه عليه وهي ضد العرب والمسلمين لكي يزداد النباح اكثر وعارفين المصير مالهم غناة عن اشقاهم العرب السعوديه ومصر والامارات والبحرين بالنهايه قريبه يقف النباح ويبدى الونين للروس الكبار	No	265
1229201225704497152	في كل مرة تنكر حكومة قطر الا علاقة لها بقناة الجزيرة وان القناة مستقلة وحرة في طرحها الإعلامي وهي في الحقيقة تطرح البرسيم لحميرها كي تنهق على دول المنطقة بكل خسة و نذالة. #سفيه_الدوحه_وجزيه_المرتزقه	No	222
1229201528197722112	#سفيه_الدوحه_وجزيه_المرتزقه رزق المرتزقه من جيوب البهايم	No	80
1229201831382994688	تلك هي الحقيقة في #قطر_المحتلة. الخطر في قطر (الخليجية) لمد يمس هويتها فقط، بل يمتد حتى يصل ثرواتها التي تنهب ليتم تبذيرها على المرتزقة. هذا الثمن لم يكن للإبداع أو لاختراعات تعود بالفائدة على الدولة وشعبها، إنما هو ثمن لعمل قذر يؤديه الأجنبي. #سفيه_الدوحه_وجزيه_المرتزقه	No	298
1229202525225705472	جماعه ابو شكيب كلو الأخضر و اليابس كفوو عليهم ..ليش السوداني اقلهم   #سفيه_الدوحه_وجزيه_المرتزقه	No	121
1229204263634690048	بصراحة الحين اعرف تعب جمال مارح ببلاش هو والكلاب الباقيه #سفيه_الدوحه_وجزيه_المرتزقه	No	84
1229205347321204736	هذه مكافآت بس حقت سنةني بعيدة عن الرواتب وغيرها من الحوافز. يلا عاد احسب كما يطلع لكل واحد فيهم. هذه الارتزاق على اصوله. #سفيه_الدوحه_وجزيه_المرتزقه	No	175
1229205779137339136	@KSA24 عندي سؤال كم بتكون مكافأت مرتزقه قناة الجزيره بعد ماتصدر السعوديه الغاز وقطر تب فستق إيراني #سفيه_الدوحه_وجزيه_المرتزقه	No	128
1229205910796619520	مليارات #قطر_المحتلة تنهال على مرتزقة قناة الخنزيرة بأمر البقرة الحلوب (( والشايب يكب عشاهم  بتغريده)) #سفيه_الدوحه_وجزيه_المرتزقه	No	155
1229207884250189824	#سفيه_الدوحه_وجزيه_المرتزقه فلوس ايتام قطر بيد المرتزقه وسفيه الدوحه	No	92
1229208814899081216	كلاب الخنزيره وقطر كان الله بعون الشعب القطري الشريف #سفيه_الدوحه_وجزيه_المرتزقه	No	104
1229211400213598208	#سفيه_الدوحه_وجزيه_المرتزقه اكثر شخص حزنت عليه تامر المسحال   واضح مو راضين عنك يا تامر @TamerMisshal	No	128
1229212016189067264	سنين من الارتزاق من بهايم قطر، وجاك الشايب بلحظة كب عشاهم   #سفيه_الدوحه_وجزيه_المرتزقه	No	112
1229220431867105280	#١٠٠٠_يوم_من_صمود #١٠٠٠_يوم_من_الحصار الصمله شلون جايه   قالها بن غيده ( الصامل اللي بينت صملاته عن جيله ) @Bin__ghidah عطوها مهله ١٠ ايام للخضوع وعطتهم ١٠٠٠ يوم من الصمود وقطر ترقى سنود   دوله صغيره بحجمها كبيره بشعبها واميرها ارعبت ممالك   #قطر	No	255
1229222082703233024	طيب وتامر ابو اسهال مسيلمة الكذاب حق الاردن ماطلع له شي على كذبه وتزويره وروحاته وجياته يرحم والله     #سفيه_الدوحه_وجزيه_المرتزقه	No	204
1229223605524889600	#سفيه_الدوحه_وجزيه_المرتزقه #مكافأة_القرن_وصفقة_القرن دموع التماسيح ومكافآت في مهب الريح مكافآت بجحة للدموع الوقحة	No	138
1229224094798958336	ليش عثمان آي فرح اسمه اخر شي ومبلغه قليل مقارنة بباقي المرتزقه هل لانه اسمر البشره ؟!   هذي عنصريه قذره لاتصدر سوى من الجزيره   #سفيه_الدوحه_وجزيه_المرتزقه	No	179
1229226191393087488	#سفيه_الدوحه_وجزيه_المرتزقه @OlaAlfares مو عاجبني شغلك شدي حيلك شوي عشان المبلغ يزيد تعلمي من المرتزقة جمال	No	131
1229234413470441472	نباح غادة عويس ماعجبهم سعرها قليل ارفعي صوتك @ghadaoueiss وانتي تنبحين شدي حيلك يرتفع سعرك وطونك   #سفيه_الدوحه_وجزيه_المرتزقه	No	128
1229235794956648448	@abdullahal3nizy @lulwaalthani @abdulrahman بعد الانقلاب اصبح اهل #قطر لا يتحدثون مع احد الا بالمال و اصبح اكبر همهم و لا يتباهون الا بوسخ الدنيا. تمكن #تنظيم_الحمدين من السيطرة عليهم مادياً و لكن وصل بهم الحال الى ان اصبح بعض من الشعب عبد للمال"حديث نعمه" "من شب على شي شاب عليه" تعودوا على شراء الذمم و الانتماءات للاسف	No	321
1229236159731130368	بعتي وطنك و عروبتك و نجستي نفسك بـ الأكاذيب عشان 150 ؟ يا رخصك @OlaAlfares #سفيه_الدوحه_وجزيه_المرتزقه	No	126
1229237046683762688	اذا نبحتي اكثر مثل الكلب فيصل تاخذين 400 شدي حيلك انتي تستطين يا رخيصه  ! @Benguennak #سفيه_الدوحه_وجزيه_المرتزقه	No	139
1229238583153889280	@abdulrahman محاولة الهروب بعد رفع أسعار البترول على المواطن المسكين أصبحت قطر شماعة الفشل لكل دولة من دول الحصار  	No	142
1229239608128557056	لفت نظري رخص المرتزقه هي @ghadaoueiss عند القطريين معقوله كل هالنباح والسفاله اللي وصلتي لها واخر شي اجرك مايفرق عن علا فارس الا بخمسين بس! وهي مانبحت ربع نباحك #سفيه_الدوحه_وجزيه_المرتزقه	No	213
1229239655788314624	كل الأسماء الموجوده في الورقه من الكلاب الضاله ارهقوا نفسهم لأجل اسقاط السعوديه بـ الاكاذيب و لأجل ان يتردد اسم ولي العهد بأسوا الاخبار ولأجل ان يقولوا السعوديه باعت القضيه وهم في الاساس باعوا فلسطين و باعوا عروبتهم لكسب المال من دوله تعترف بـ أسرائيل !#سفيه_الدوحه_وجزيه_المرتزقه	No	304
1229239945400913920	#سفيه_الدوحه_وجزيه_المرتزقه والله لو يدفع ليل نهار لينخ ولد موزه مثل مانوخنا غيره  	No	108
1229242689230639104	@Cresstove لإعادة العلاقات مع دول المقاطعة ، ولكن وفق قواعد جديدة لتغير الظروف ووفق شروط إضافية عن السابقة فالأمور تغيرت او وصلت الى مرحلة كسر العظم ... السعودية كانت تحرق الغاز المصاحب للنفط الان سنبة ب٢٠ سنت والتحميل على المشتري :) .. قطر ستدخل دائرة الفقر نتيجة رهانها الخاسر !	No	282
1229243621007855616	#سفيه_الدوحه_وجزيه_المرتزقه في عهد الحمدين المرتزقة لهم المناصب والأموال بينما ابناء قطر الأصليين إما معتقلين أو مسحوبة جنسياتهم وَلاَ خَيْرَ فِي وِدّ امْرِئٍ مُتَلَوّنٍ إِذَا الريحُ مَالَتْ مَالَ حَيْثُ تَمِيلُ	No	235
1229244260488269824	من يقول بأن هناك خطأ بالتقسيم لكون نباح غادة أكثر من نباح جمال رأيان وانها كان من المفترض آن تأخذ المركز الثاني بترتيب المرتزقة اوضح ان التقسيمة عادلة كون جمال رأيان لديه امتياز كونه مرتزق ابن خائن لذلك حصوله على المركز الثاني بسلم ترتيب المرتزقة صحيح #سفيه_الدوحه_وجزيه_المرتزقه	No	303
1229244956038041600	طبعا عشان كذا طردوهم من القناه مايبون قطري يغدق بالمصاري حلال عليهم وحرام على القطري #سفيه_الدوحه_وجزيه_المرتزقه	No	136
1229245058739732480	#سفيه_الدوحه_وجزيه_المرتزقه صحيح انهم مرتزقة بس الحسبة غلط والصورة أقرب للفبركة ، كيف المجموع يكون مليون وثمان مئة وخمسون ألف ! المفروض مليون وسبع مائة وخمسون ألف ، بيان يصدر من رئاسة دولة يراجعونه كذا مرة !	No	231
1229245287740342272	#سفيه_الدوحه_وجزيه_المرتزقه . ضابط مخابرات قطري المنشق. اعلنها سابقاً.	No	94
1229246491706974208	@drSAlsadoun @rterdogan_ar باي صفه تقدم الدول الاربع ادلة على اتهاماتها لقطر هل تركيا دوله دائمة العضويه في مجلس الأمن هل تركيا ترأس اي منظمه دوليه هل تركيا لها حدود مع أي من الدول الاربع هل تضررت تركيا من مقاطعة قطر أردوغان وحكومته يدفعان دول المقاطعة لمقاطعة تركيا	No	266
1229246650704695296	صراحة ظلموا غادة عويس مسكينة كانت مجتهدة وخاطرت بنفسها لتقابل الجولاني وتجاهد معه وفي الأخير يسفهونها بمبلغ زهيد ياعيب الشوم .... #سفيه_الدوحه_وجزيه_المرتزقه	No	181
1229246675337781248	#سفيه_الدوحه_وجزيه_المرتزقه حكومة قطر ليت يتحول إسمها الى حكومة قذر كما في البيت الأول 	No	112
1229247033984344064	مكافآت كلاب تميم النابحة عبر قناة الجزيرة. مبالغ كبيرة تصرف على المرتزقة والشعب القطري يزج به في السجون. هذه مكافآتهم التي وافق الديوان الاميري على صرفها. فيصل القاسم وجمال رايان يتصدران القائمة بـ 400 ألف دولار لكلٍ منهما #سفيه_الدوحه_وجزيه_المرتزقه	No	274
1229247457260949504	#سفيه_الدوحه_وجزيه_المرتزقه المواطن القطري يستاهل اكثر منهم	No	83
1229248261170483200	علا فارس أتوقع الصدارة قريباً .. ما اسرعها و ما ارخصها .. @OlaAlfares #سفيه_الدوحه_وجزيه_المرتزقه	No	97
1229248470793543680	ني زد 10$ وعلف على طول يتحولون لأى قناة ثانية. بهائم جاهزه ل... #سفيه_الدوحه_وجزيه_المرتزقه	No	117
1229249483361456128	#سفيه_الدوحه_وجزيه_المرتزقه . ماش شكل ماعجبهم شغلك   شدي حيلك اردحي زي فيصل القاسم ٤٠٠ وانتي ١٥٠ بس ؟؟! وهلا بالخميس @OlaAlfares	No	154
1229249812211605504	اللهين إخواننا في قطر على سفيه قطر #سفيه_الدوحه_وجزيه_المرتزقه	No	89
1229250155414773504	قطر دويله شرّ يحكمها شله مشاغبين يمتلكون المال ويبددونه في أيذاء جيرانهم والتأمر عليهم بالخيانه والغدر بشراء الذمم بهدف التفتيت للأمه العربيه والأسلاميه تنفيذاً لمخططات صهيونيه #سفيه_الدوحه_وجزيه_المرتزقه	No	204
1229250396641779712	مكافأت الحملة المسعورة ضد سمو سيدي ولي العهد الأمير #محمد_بن_سلمان حفظه الله وشتمه والهجوم على #المملكة_العربية_السعودية تصرف من #خيال_المآته لمرتزقة #قناة_الجزيرة العاهرة بالدولار الأمريكي.	No	214
1229251113607667712	جمال ريان كان في المركز الاخير بس صياحه الاخير نقزة المركز الثاني (تستاهل ياذكي ) #سفيه_الدوحه_وجزيه_المرتزقه	No	133
1229251524800450304	#سفيه_الدوحه_وجزيه_المرتزقه قرابة الـ2 مليون دولار مكافأة تصرفها قطر على 8 مرتزقةملون في قناة #الخنزيرة بشكل سنوي!	No	141
1229251532488613888	أنا أشوف فيه ظلم للرقاصة، عفواً اقصد الفنانة @OlaAlfares أنتي أكثر وحدة تتصورين مع تميم وفي الأخير 150 ألف والله ظلم.ني القاسم والريان أفضل منك   أنا حزين   #سفيه_الدوحه_وجزيه_المرتزقه	No	189
1229252269817946112	#سفيه_الدوحه_وجزيه_المرتزقه شوف العنصرية البغيضة الارتيري عثمان اقلهم راتب رغم انه اقدم من زيتونة	No	121
1229253084230160384	الى الكلاب الضاله.. @kasimf @jamalrayyan @OlaAlfares @Benguennak @Rawaak @ghadaoueiss @WajdWaqfi @ayfaraho من باع القضيه الفلسطينيه ليست السعوديه بل انتو من بعتوا وطنكم و قضيتكم و لجأتوا لوطن هوترف بصداقته مع اسرائيل يا عديمين الشرف !#سفيه_الدوحه_وجزيه_المرتزقه	No	288
1229253199116341248	#سفيه_الدوحه_وجزيه_المرتزقه وين أسم غاده عويس ؟؟ بصراحه ظلموها ... مرتزقه بدرجة أمتياز كذابه بدرجة كبير ... باعت ذمتها ببلاااااش اقل شي عطوها حق الذمه اللي باعتها	No	186
1229254635757719552	#سفيه_الدوحه_وجزيه_المرتزقه المرتزقه وخاصه غدغد لازم ياخذون بالهم من علا الفارس داخله عالم الارتزاق بقوة..	No	130
1229255170900602880	#سفيه_الدوحه_وجزيه_المرتزقه غير الساعات الا يدفعوها للمرتزقه القوطيين 	No	96
1229255314169638912	#سفيه_الدوحه_وجزيه_المرتزقه وين أسماء ابتسام الحبيل @ebtisamalhobail اللي باعت وطنها لجل دويلة قطرائيل وأخر شي جحدوووووها يمكن بكشف الأسماء اللي ماتسرب ماخلت مدح بالبزر تميم ماقالته	No	205
1229255430834135040	لكل كلب وكلبة سعر وثمن وهذا هو سعر الكلاب التي تنبح على السعودية ومصر والامارات والبحرين ليلا نهارا مابين داعر وداعرة وفاجر وفاجرة #سفيه_الدوحه_وجزيه_المرتزقه	No	182
1229255863623454720	@KSA24 صورة للمرزتقة وعزمي بشارة يوزع عليهم المال الحرام ويتصدرهم جمال رأيان بحكم إنه أكثر واحد ينبح فيهم بإخلاص .... أجل أنتوا بعز وخير ياهل #قطر   #سفيه_الدوحه_وجزيه_المرتزقه	No	200
1229256278293217280	ماعندي من العلوم الا ترا المقطع اطلق من الدوحه والهاشتاق #سفيه_الدوحه_وجزيه_المرتزقه	No	108
1229256638005153536	#سفيه_الدوحه_وجزيه_المرتزقه أموال الشعب القطري تهدر على المرتزقة وتمويل الإرهاب .	No	105
1229257107704250368	#سفيه_الدوحه_وجزيه_المرتزقه قالها أبو فيصل @abdulrahman : #البذاءة_قطرية	No	96
1229257400517038080	علا الفارس تأخذ اقل من الغجرية غادة عويس ليه؟؟؟#سفيه_الدوحه_وجزيه_المرتزقه	No	98
1229257542439751680	#سفيه_الدوحه_وجزيه_المرتزقههه على شان كذا مرتزقة الجزيرة شادين حيلهم .	No	98
1229258061191274496	#سفيه_الدوحة_وجزية_المرتزقة بعد ابتزاز الدول والمنظمات أصبح للافراد نصيب من هذا الابتزاز ما يفعله النظام القطري هو نهايته فالشعب القطري سوف يثور عندما تحين الفرصة	No	186
1229258650562256896	#المستخبي بيبان وبكره العالم كله هرف اد ايه قناه تحرض وتنشر الكراهيه بشويه #مراكيب_تميم اللي عايز يبقي كبير #سفيه_الدوحه_وجزيه_المرتزقه	No	137
1229258828094562304	#سفيه_الدوحه_وجزيه_المرتزقه ثمن نباح كلاب الجزيرة على السعودية وبقية دول المقاطعة .	No	107
1229258916451799040	#سفيه_الدوحه_وجزيه_المرتزقه هل تعلمون لماذا رواتب العاملين في قناة الجزيره مرتفعه الاكثر شتما للسعوديه الاعلى راتبا ك جمال ريان فيصل القاسم والباقي ومن ياتي بموضوع فيه شيء ضد السعوديه يطرب نظام الحمدين يكافىء ويقال له احسنت الحمدين مع الاسرائيلي بالمرت	No	276
1229259063436939264	#سفيه_الدوحه_وجزيه_المرتزقه شقران فالمقدمه   فاز فصيل بااكثر نباح	No	91
1229259398582853632	#سفيه_الدوحه_وجزيه_المرتزقه مرتزقة الخنزيره عايشين على المال الحرام	No	91
1229259822467604480	نطالب بتحقيق العدالة ومساواة @ghadaoueiss بمثل @kasimf و @jamalrayyan فهم لاينبحون ولايكذبون أكثر منها ! البنت شادة حيلها وهذاتبر ظلم لها ماهذا الظلم يا @ahjh_althani . #سفيه_الدوحه_وجزيه_المرتزقه	No	224
1229260504352350208	#سفيه_الدوحه_وجزيه_المرتزقه @OlaAlfares شدي حيلك طلعتي رخيصه زيدي النباح عشان توصليين فوق مع اسيادك لا تنسين البنطلون ضيقييه شوي والفتحه طوليها عشان المصداقيه بس 	No	199
1229260963397996288	@caryl_karen @jaberalharmi انتشرت في مواقع التواصل قائمه باسماء مرتزقه اجانبملون في قناه الجزيره حصلوا على مكافأت لعام ٢٠١٩ م حيث حصل المرتزقة فيصل القاسم وجمال ريان على 400 ألف دولار وغاده عويس حصلت على 200 ألف دولار أمريكي بينما الشعب القطرييش التهميش والحرمان . متى يثور شعب قطر الاصيل على حكومته	No	305
1229261376574631936	#سفيه_الدوحه_وجزيه_المرتزقه غاده عويس عايشه في بيئة وسخه محتاجه كم فلس عشان تلم الزبايل الي عند بيتها	No	125
1229261685728464896	جاني فضول اعرف من الثعلب المكار اللي اختلس لنفسه 100 الف دولار من المجموع الكلي وكان مراهن على ان الديوان الاميري حمير ولن يكتشفوه وكسب الرهان بعد اعتماد الصرف   #سفيه_الدوحه_وجزيه_المرتزقه	No	189
1229262003518279680	@marzoqi_w اخ فيصل بهذا الكلام هو إيحاء ان الجمعيات الخيرية تمول الإرهاب الذي تتهمنا فيه دول الحصار وتتحجج فيه وتنبح ليل نهار وللأسف تم فقدنا جمعيات خيرية كانت ذات سمعة وتعول الكثير في الداخل والخارج وغير الأنشطة الدعوية التي كانت تقام في الدولة	No	245
1229262026830176256	#سفيه_الدوحه_وجزيه_المرتزقه عاد غادة اكثر وحدة شادة حيلها ليش بس هذي مكافآتها  	No	79
1229263713527586816	#سفيه_الدوحه_وجزيه_المرتزقه ياخي من متى قطر تنابح ترا حرام نرسل الجنود عشان نحارب قطر ترا نرسل لكم رجال امن بنده وعثيم ويحتلون قطر  .	No	133
